observation_label,StatementsCount,LocationsCount,OrganizationsCount,PercentagesCount,PersonsCount,CharacterCount,WordsCount,DigitsCount,FirstPersonSingularPronounsCount,FirstPersonPluralPronounsCount,FirstPersonPronounsCount,SecondPersonSingularPronounsCount,SecondersonPluralPronounsCount,SecondersonPronounsCount,ThirdPersonSingularPronounsCount,ThirdPersonPluralPronounsCount,SecondersonPronounsCount.1,PossessivePronounsCount,PunctuationsCount,POS_CC,POS_CD,POS_DT,POS_EX,POS_FW,POS_IN,POS_JJ,POS_JJR,POS_JJS,POS_LS,POS_MD,POS_NN,POS_NNS,POS_NNP,POS_NNPS,POS_PDT,POS_POS,POS_PRP,POS_PRP_,POS_RB,POS_RBR,POS_RBS,POS_RP,POS_SYM,POS_TO,POS_UH,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,POS_WDT,POS_WP,POS_WP_,POS_WRB,NumbersCount,SyllablesCount,ComplexWordsCount,MeasurementsCount,SymbolsCount,WrongWordsCount,SMOGReadabilityIndex,SMOGReadability,GunningFogIndex,FleschReadabilityIndex,FleschKincaidReadabilityIndex,ColemanLiauIndex,AutomatedReadabilityIndex,AdditionTransitionWordsCount,IntroductionTransitionWordsCount,ReferenceTransitionWordsCount,SimilarityTransitionWordsCount,IdentificationTransitionWordsCount,ClarificationTransitionWordsCount,AdditiveTransitionWordsCount,ConflictTransitionWordsCount,EmphasisTransitionWordsCount,ConcessionTransitionWordsCount,DismissalTransitionWordsCount,ReplacementTransitionWordsCount,AdversativeTransitionWordsCount,CausalAndReasonTransitionWordsCount,ConditionTransitionWordsCount,EffectAndResultTransitionWordsCount,PurposeTransitionWordsCount,ConsequenceTransitionWordsCount,CausalTransitionWordsCount,NumericalTransitionWordsCount,ContinuationTransitionWordsCount,ConclusionTransitionWordsCount,DigressionTransitionWordsCount,ResumptionTransitionWordsCount,SummationTransitionWordsCount,SequentialTransitionWordsCount,AvarageWrodsLength,AvarageStatementsLength,AvarageSyllablesCount,AdditiveTransitionWordsToWrodsPCT,AdversativeTransitionWordsToWrodsPCT,CausalTransitionWordsToWrodsPCT,SequentialTransitionWordsToWrodsPCT,WrongWordsToTotalWrodsPCT
deception,5,0,0,0,0,384,101,0,0,0,0,0,0,0,0,0,0,3,7,2,0,9,0,0,9,7,0,0,0,3,14,2,0,0,0,0,7,3,6,1,0,0,0,3,0,6,4,2,1,4,2,0,1,0,3,0,135,14,0,7,7,12.688,12.165,12.8,60.442,9.251,8.613,7.792,2,1,0,0,0,0,3,1,0,1,0,0,2,2,0,1,1,1,4,0,1,0,0,0,2,3,3.801980198,20.2,1.336633663,2.97029703,1.98019802,3.96039604,2.97029703,6.930693069
deception,3,0,0,0,0,213,57,0,0,0,0,0,0,0,0,0,0,2,5,3,0,5,0,0,4,5,0,0,0,1,12,1,0,0,0,0,2,3,6,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,69,5,0,6,7,12.162,11.66,13.6,60.863,10.733,9.337,11.471,2,1,0,0,0,0,3,2,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,1,1,3.736842105,19,1.210526316,5.263157895,3.50877193,3.50877193,1.754385965,12.28070175
deception,18,0,0,0,0,892,251,6,2,0,2,0,0,2,2,0,2,6,20,10,4,23,0,1,17,17,1,1,0,1,56,2,0,0,0,1,10,7,7,0,0,2,0,11,0,10,21,4,4,2,1,0,0,0,0,2,296,23,0,19,28,9.587,9.191,8.4,75.748,5.592,7.218,4.41,2,1,0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,2,1,1,0,0,0,0,2,3.553784861,13.94444444,1.179282869,1.195219124,0.796812749,0.796812749,0.796812749,11.15537849
deception,5,0,0,0,0,291,79,0,0,6,6,1,1,6,0,6,6,4,8,1,0,7,0,0,10,6,1,0,0,0,14,2,0,0,0,0,4,4,3,1,0,0,0,2,0,1,2,2,3,3,0,0,0,0,0,0,95,5,0,8,9,8.842,8.477,8,71.664,6.543,8.17,5.937,2,1,0,0,0,0,3,0,1,0,0,0,1,2,0,1,1,0,3,0,0,0,0,0,1,1,3.683544304,15.8,1.202531646,3.797468354,1.265822785,3.797468354,1.265822785,11.39240506
deception,5,0,0,0,0,440,111,0,0,5,5,0,0,5,0,5,5,4,11,7,3,12,0,1,9,9,0,0,0,1,22,4,0,0,0,0,2,4,7,0,0,0,0,0,0,2,8,1,1,0,1,0,0,0,1,0,138,13,0,11,13,11.538,11.062,11.2,67.872,7.726,10.48,8.301,2,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,3.963963964,22.2,1.243243243,2.702702703,0,1.801801802,0,11.71171171
deception,9,0,0,0,0,584,147,3,3,0,3,2,2,3,3,0,3,2,15,6,1,17,0,1,10,8,0,0,0,1,30,7,0,0,0,0,7,2,6,0,0,0,0,4,0,5,5,1,4,3,4,1,0,0,0,0,198,23,0,16,26,12.262,11.756,12.8,54.753,8.962,10.628,8.025,4,1,0,0,0,0,5,2,0,1,0,0,3,1,1,1,1,0,3,0,0,0,0,0,1,1,3.972789116,16.33333333,1.346938776,3.401360544,2.040816327,2.040816327,0.680272109,17.68707483
deception,6,0,0,0,0,295,69,0,0,1,1,0,0,1,0,1,1,1,8,1,0,6,0,1,3,10,0,0,0,2,9,2,0,0,0,0,1,1,11,1,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,104,16,0,8,9,12.458,11.944,15.2,37.56,10.298,12.792,8.416,3,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.275362319,11.5,1.507246377,5.797101449,0,1.449275362,0,13.04347826
deception,6,0,0,0,0,436,126,0,1,0,1,0,0,1,1,0,1,4,13,6,0,12,0,0,15,9,0,0,0,1,16,4,0,0,0,0,5,4,8,0,0,1,0,4,0,6,8,1,2,2,3,0,0,0,0,0,149,12,0,13,14,10.609,10.171,10.4,72.546,6.903,7.427,5.515,2,1,0,0,0,0,3,1,0,0,0,0,1,3,1,2,1,0,6,0,0,1,0,0,1,2,3.46031746,21,1.182539683,2.380952381,0.793650794,4.761904762,1.587301587,11.11111111
deception,5,0,0,0,0,416,117,0,0,0,0,1,1,0,0,0,0,5,7,5,1,13,0,0,12,7,0,0,0,1,21,2,0,0,1,0,8,5,5,0,0,0,0,3,0,4,12,0,2,1,0,1,1,0,0,0,134,9,0,7,10,10.794,10.348,11.2,76.719,7.726,6.76,7.81,3,2,0,0,0,0,5,0,0,0,0,0,0,1,1,1,1,1,4,1,1,0,0,0,4,5,3.555555556,23.4,1.145299145,4.273504274,0,3.418803419,4.273504274,8.547008547
deception,14,0,0,0,0,1246,328,3,5,0,5,2,2,5,5,0,5,5,29,14,0,34,1,0,30,16,0,0,0,2,54,5,0,0,0,0,22,5,17,2,0,1,0,8,0,9,29,6,11,7,5,4,3,0,0,0,431,45,0,32,34,12.71,12.186,12.8,60.039,9.279,9.133,8.151,2,2,0,0,0,0,4,2,0,1,0,0,3,3,1,2,1,0,6,1,2,0,0,0,3,6,3.798780488,23.42857143,1.31402439,1.219512195,0.914634146,1.829268293,1.829268293,10.36585366
deception,4,0,0,0,0,334,91,3,3,2,5,0,0,5,3,2,5,1,7,4,2,7,0,1,7,7,0,0,0,2,15,2,0,0,0,0,6,1,7,0,0,0,0,5,0,6,2,2,0,1,3,0,0,0,0,1,112,7,0,8,10,9.889,9.481,9.2,70.859,7.301,8.102,6.383,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2,3.67032967,22.75,1.230769231,4.395604396,0,1.098901099,2.197802198,10.98901099
deception,8,0,0,0,0,731,199,5,4,1,5,1,1,5,4,1,5,4,17,5,2,14,0,1,25,13,1,1,1,2,41,7,0,0,0,0,14,5,8,0,0,0,0,6,0,7,12,1,1,6,1,0,0,0,0,3,252,15,0,16,22,10.126,9.708,10,67.249,8.227,7.803,6.994,2,2,0,0,0,0,4,0,0,0,0,0,0,2,1,1,1,0,4,0,0,0,0,0,2,2,3.673366834,24.875,1.266331658,2.010050251,0,2.010050251,1.005025126,11.05527638
deception,6,0,0,0,0,671,169,0,0,6,6,1,1,6,0,6,6,7,15,8,1,18,0,0,15,18,0,0,0,0,32,5,0,0,0,1,5,7,7,0,0,0,0,4,0,5,10,2,5,2,2,1,0,0,0,0,223,21,0,15,25,13.024,12.487,14,57.181,10.501,10.086,10.569,3,1,0,0,0,0,4,0,0,0,0,0,0,3,1,2,1,0,6,0,0,0,0,0,1,1,3.970414201,28.16666667,1.319526627,2.366863905,0,3.550295858,0.591715976,14.79289941
deception,8,0,0,0,0,649,169,0,1,0,1,0,0,1,1,0,1,1,19,6,0,18,0,1,17,14,0,0,0,3,25,10,0,0,1,0,8,1,8,0,0,2,0,1,0,4,13,4,3,0,1,1,0,0,1,0,209,18,0,19,21,11.208,10.746,10.8,65.533,8.011,10.311,8.083,2,1,0,0,0,0,3,0,0,0,0,0,0,2,1,1,1,0,4,0,1,0,0,0,1,2,3.840236686,21.125,1.236686391,1.775147929,0,2.366863905,1.183431953,12.4260355
deception,9,0,0,0,0,1247,314,0,5,2,7,0,0,7,5,2,7,9,31,14,0,28,0,0,36,23,6,0,0,0,47,14,0,0,0,1,17,8,17,0,0,1,0,10,0,9,18,10,4,7,2,0,0,0,2,0,414,33,0,31,42,12.231,11.727,12.8,56.435,10.567,10.303,10.666,2,3,0,0,0,0,5,2,0,1,0,0,3,3,0,0,0,0,3,1,1,0,0,0,1,3,3.97133758,34.88888889,1.318471338,1.592356688,0.955414013,0.955414013,0.955414013,13.37579618
deception,4,0,0,0,0,294,82,1,3,1,4,2,2,4,3,1,4,3,7,4,1,5,0,0,7,3,1,0,0,2,14,1,0,0,0,0,6,4,7,0,0,1,0,2,0,3,5,1,0,2,0,0,1,0,0,0,102,8,0,10,10,11.208,10.746,11.2,65.798,8.429,7.938,7.102,2,1,0,0,0,0,3,0,0,0,0,0,0,2,1,1,1,0,4,0,0,0,0,0,1,1,3.585365854,20.5,1.243902439,3.658536585,0,4.87804878,1.219512195,12.19512195
deception,5,0,0,0,0,401,106,2,0,3,3,0,0,3,0,3,3,2,11,5,2,11,0,0,11,5,1,0,0,2,24,3,0,0,0,0,3,2,7,0,0,0,0,0,0,2,6,2,2,1,0,0,0,0,1,2,131,9,0,13,16,9.607,9.211,8.8,66.834,7.025,9.348,6.494,2,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1,1,1,4,0,2,0,0,0,2,4,3.783018868,21.2,1.235849057,2.830188679,0,3.773584906,3.773584906,15.09433962
deception,8,0,0,1,0,981,231,3,0,11,11,1,1,11,0,11,11,8,19,16,2,23,0,0,24,22,0,0,0,2,44,10,0,0,0,0,7,8,8,0,0,0,0,4,0,9,10,5,5,2,1,2,0,0,0,0,327,32,0,19,30,14.555,13.954,16,44.803,13.314,11.663,14.019,3,2,0,0,0,0,5,0,0,0,0,0,0,3,0,2,1,0,5,0,0,0,0,0,2,2,4.246753247,28.875,1.415584416,2.164502165,0,2.164502165,0.865800866,12.98701299
deception,9,0,0,0,0,773,186,3,0,0,0,0,0,0,0,0,0,3,16,5,2,27,0,1,18,19,0,0,0,1,46,7,0,0,0,0,1,3,7,1,0,0,0,4,0,3,5,0,5,2,4,0,0,0,0,1,260,26,0,16,23,12.839,12.309,13.2,52.057,10.443,11.479,10.128,2,1,0,0,0,0,3,1,0,1,0,0,2,1,1,0,0,0,2,0,1,0,0,0,0,1,4.155913978,20.66666667,1.397849462,1.612903226,1.075268817,1.075268817,0.537634409,12.3655914
deception,18,0,0,0,0,1176,319,2,1,0,1,6,6,1,1,0,1,7,18,13,2,23,0,1,32,17,1,1,0,7,45,9,0,0,0,0,20,10,22,0,0,0,0,13,1,23,18,4,5,11,2,1,0,0,1,2,393,29,0,23,34,10.38,9.952,10,70.427,7.232,8.388,6.351,3,2,0,0,0,0,5,1,0,0,0,0,1,3,1,2,1,0,6,0,0,0,0,0,1,1,3.686520376,17.72222222,1.231974922,1.567398119,0.313479624,1.880877743,0.313479624,10.65830721
deception,6,0,0,0,0,449,115,0,2,1,3,0,0,3,2,1,3,1,12,5,0,12,0,0,11,15,0,0,0,0,24,3,0,0,0,0,4,1,5,0,0,0,0,3,0,2,8,1,1,1,0,0,0,0,1,0,152,17,0,18,15,12.745,12.22,13.2,57.857,9.206,10.464,8.455,2,1,0,0,0,0,3,0,0,0,0,0,0,2,1,1,1,0,4,0,0,0,0,0,1,1,3.904347826,19.16666667,1.32173913,2.608695652,0,3.47826087,0.869565217,13.04347826
deception,9,0,0,0,0,578,155,7,1,0,1,6,6,1,1,0,1,0,16,3,2,17,0,0,16,13,0,0,0,3,29,8,0,0,1,0,7,1,6,1,0,0,0,5,0,4,0,3,2,3,5,1,0,0,0,2,188,15,0,16,22,10.504,10.071,10,68.994,7.197,8.591,6.84,3,1,0,0,0,0,4,0,0,0,0,0,0,2,1,1,1,0,4,0,0,0,0,0,1,1,3.729032258,17.22222222,1.212903226,2.580645161,0,2.580645161,0.64516129,14.19354839
deception,3,0,0,0,0,189,43,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,4,3,0,0,0,1,10,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,73,11,0,3,5,14.068,13.488,16.4,27.403,12.501,12.287,8.796,2,1,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,4.395348837,14.33333333,1.697674419,6.976744186,0,6.976744186,0,11.62790698
deception,10,0,0,0,0,844,208,0,1,7,8,0,0,8,1,7,8,4,18,7,0,19,0,1,22,21,1,0,0,2,39,3,0,0,0,2,10,4,14,0,0,2,0,3,0,3,15,1,7,1,1,1,1,0,0,0,279,27,0,18,25,11.698,11.216,11.6,58.511,8.763,10.286,8.404,3,2,0,0,0,0,5,0,0,0,0,0,0,3,1,1,0,0,5,0,1,0,0,0,0,1,4.057692308,20.8,1.341346154,2.403846154,0,2.403846154,0.480769231,12.01923077
deception,8,0,0,0,0,687,188,5,3,0,3,3,3,3,3,0,3,3,24,4,1,13,0,0,21,11,0,2,0,3,37,6,0,0,0,0,13,5,7,0,0,1,0,3,0,9,8,2,2,3,1,0,0,0,2,0,219,19,0,25,35,11.43,10.958,11.2,67.802,7.998,9.821,8.302,2,1,0,0,0,0,3,1,0,0,0,1,2,3,0,1,0,0,4,1,1,0,0,0,0,2,3.654255319,23.5,1.164893617,1.595744681,1.063829787,2.127659574,1.063829787,18.61702128
deception,6,0,0,0,0,523,139,0,2,0,2,0,0,2,2,0,2,3,15,2,2,11,0,0,14,12,0,1,0,1,21,2,0,0,1,1,10,4,9,0,0,1,0,3,0,3,7,4,2,3,1,1,0,0,2,0,173,21,0,15,21,12.385,11.874,12.8,65.947,7.663,8.756,7.056,3,1,0,0,0,0,4,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,1,1,3.762589928,23.16666667,1.244604317,2.877697842,0,2.158273381,0.71942446,15.10791367
deception,7,0,0,0,0,320,86,0,1,2,3,0,0,3,1,2,3,2,9,4,0,9,1,0,5,8,0,0,0,1,14,3,0,0,1,0,2,2,7,0,0,0,0,1,0,2,0,3,0,2,4,1,0,0,0,0,107,8,0,9,12,8.842,8.477,7.6,68.637,5.86,8.126,4.476,2,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3.720930233,12.28571429,1.244186047,3.488372093,0,2.325581395,0,13.95348837
deception,4,0,0,0,0,248,64,2,1,0,1,0,0,1,1,0,1,1,5,1,2,9,0,1,5,7,0,1,0,1,9,3,0,0,0,0,0,2,4,0,0,0,0,1,0,2,3,0,1,1,2,0,0,0,0,0,80,7,0,6,11,10.686,10.246,10,69.824,6.936,8.759,6.683,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,1,1,3.875,16,1.25,3.125,0,4.6875,1.5625,17.1875
deception,5,0,0,0,0,162,40,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,2,8,0,0,0,1,8,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,51,6,0,5,6,9.387,9,10.4,56.925,6.81,11.006,7.004,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4.05,8,1.275,5,0,2.5,2.5,15
deception,11,0,0,0,0,1195,312,2,2,10,12,1,1,12,2,10,12,6,23,12,2,28,0,0,38,22,2,1,0,3,71,6,1,0,0,3,15,8,12,0,0,0,0,11,0,9,16,4,4,4,2,1,1,0,2,1,399,34,0,23,39,13.173,12.63,14.4,57.636,11.363,9.077,11.626,4,1,1,0,0,0,6,2,0,0,0,0,2,2,1,1,1,0,4,0,0,0,0,0,1,1,3.830128205,28.36363636,1.278846154,1.923076923,0.641025641,1.282051282,0.320512821,12.5
deception,7,0,0,0,0,487,122,0,1,0,1,2,2,1,1,0,1,3,8,3,0,10,0,1,8,8,0,0,0,2,20,4,0,0,0,0,8,5,9,0,0,0,0,5,0,8,5,1,2,3,2,1,0,0,2,0,159,16,0,8,13,11.208,10.746,10.8,67.545,7.161,9.008,6.695,3,1,0,0,0,0,4,1,0,0,0,0,1,2,1,1,1,0,4,0,1,0,0,0,1,2,3.991803279,17.42857143,1.303278689,3.278688525,0.819672131,3.278688525,1.639344262,10.6557377
deception,8,0,0,0,0,473,126,0,3,0,3,2,2,3,3,0,3,0,16,2,1,10,1,0,14,5,0,0,0,4,22,4,0,0,0,0,7,2,5,0,0,0,0,3,0,6,1,3,2,4,4,2,0,0,0,0,157,17,0,16,18,11.457,10.984,11.2,63.676,7.545,9.513,6.786,3,1,0,0,1,1,5,0,0,0,0,0,0,1,2,1,1,0,4,0,0,0,0,0,1,1,3.753968254,15.75,1.246031746,3.968253968,0,3.174603175,0.793650794,14.28571429
deception,17,1,0,0,0,1549,371,0,2,20,22,2,2,22,2,20,22,11,25,21,2,41,0,0,43,31,2,0,0,0,73,14,0,0,0,1,15,12,9,2,0,0,0,10,0,9,26,3,3,2,7,1,2,0,0,0,519,55,0,26,39,13.405,12.852,14,53.387,10.606,11.016,10.46,5,2,0,0,0,0,7,2,0,0,0,0,2,3,1,1,1,0,5,0,0,2,0,0,1,3,4.175202156,21.82352941,1.398921833,1.886792453,0.539083558,1.347708895,0.808625337,10.51212938
deception,7,0,0,0,0,931,252,1,4,15,19,1,1,19,4,15,19,6,24,11,1,26,0,0,15,24,0,1,0,0,33,6,1,0,0,1,18,7,21,0,0,2,0,11,0,5,23,1,4,4,3,3,0,0,0,1,304,23,0,22,32,11.793,11.307,12.4,66.734,9.367,8.354,9.585,4,1,0,0,0,0,5,1,0,0,0,0,1,2,1,1,1,0,4,1,0,0,0,0,2,3,3.694444444,36,1.206349206,1.984126984,0.396825397,1.587301587,1.19047619,12.6984127
deception,11,0,0,0,0,1247,298,2,9,0,9,3,3,9,9,0,9,0,26,8,1,33,0,0,24,25,0,5,0,3,62,19,0,0,0,1,15,1,12,0,1,0,0,6,0,10,1,3,3,9,14,4,0,0,0,0,410,45,0,29,42,13.371,12.82,14,54.135,10.305,11.558,10.497,3,2,0,0,0,0,5,0,0,0,0,0,0,2,1,1,1,0,4,0,0,0,0,0,1,1,4.184563758,27.09090909,1.375838926,1.677852349,0,1.342281879,0.33557047,14.09395973
deception,7,0,0,0,0,1044,256,2,1,4,5,0,0,5,1,4,5,5,15,9,2,30,0,0,31,22,0,2,0,2,50,14,0,0,0,1,7,6,10,0,0,1,0,6,0,6,18,7,3,3,0,2,1,0,1,1,337,22,0,17,29,12.061,11.563,13.6,58.196,11.574,9.591,12.618,2,1,0,0,0,0,3,2,0,1,0,1,4,2,1,0,0,0,3,0,1,0,0,0,0,1,4.078125,36.57142857,1.31640625,1.171875,1.5625,1.171875,0.390625,11.328125
deception,6,0,0,0,0,381,106,0,1,1,2,0,0,2,1,1,2,2,8,3,1,8,0,0,14,9,0,2,0,1,14,1,0,0,0,0,10,2,7,0,0,0,0,4,0,5,6,0,2,1,1,0,0,0,1,0,133,13,0,8,13,10.914,10.464,10.4,67.505,7.002,7.414,5.09,2,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,2,3.594339623,17.66666667,1.254716981,2.830188679,0,1.886792453,1.886792453,12.26415094
deception,6,0,0,0,0,451,118,5,2,3,5,0,0,5,2,3,5,1,12,2,3,12,0,0,11,13,0,0,0,1,24,5,0,0,0,0,7,2,3,0,0,0,0,2,0,2,7,1,1,1,1,0,1,0,0,1,155,16,1,12,19,11.766,11.281,12,60.025,8.4,9.032,7.098,4,1,0,0,0,0,5,0,0,0,0,0,0,2,1,1,1,0,4,0,0,0,0,0,1,1,3.822033898,19.66666667,1.313559322,4.237288136,0,3.389830508,0.847457627,16.10169492
deception,4,0,0,0,0,348,81,0,0,2,2,0,0,2,0,2,2,1,6,4,0,10,0,0,7,7,0,0,0,1,19,3,0,0,0,0,5,1,3,0,0,0,0,1,0,1,3,2,1,2,1,0,0,0,0,0,121,14,0,7,13,13.817,13.247,14.4,44.641,11.442,12.069,10.531,2,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.296296296,20.25,1.49382716,3.703703704,0,1.234567901,0,16.04938272
deception,10,0,0,0,0,714,186,0,2,0,2,2,2,2,2,0,2,4,13,7,0,15,0,0,21,14,0,0,0,2,31,5,0,0,0,0,9,5,9,1,0,1,0,8,0,7,13,3,5,1,1,1,2,0,2,0,247,23,0,13,16,11.793,11.307,12,62.093,8.648,9,7.352,2,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,1,1,3.838709677,18.6,1.327956989,1.612903226,0,1.612903226,0.537634409,8.602150538
deception,25,0,0,0,0,1921,495,0,8,0,8,5,5,8,8,0,8,6,55,18,0,52,0,3,54,31,2,0,0,4,85,20,0,0,0,0,20,9,19,0,0,2,0,10,0,14,22,13,5,5,17,4,4,0,2,0,630,58,0,56,79,11.662,11.181,11.6,59.993,8.78,11,8.628,4,2,1,0,0,0,7,2,0,0,0,0,2,2,1,1,1,0,4,0,0,1,0,0,1,2,3.880808081,19.8,1.272727273,1.414141414,0.404040404,0.808080808,0.404040404,15.95959596
deception,8,0,0,0,0,536,138,0,2,7,9,0,0,9,2,7,9,3,15,7,1,10,0,0,13,11,0,2,0,1,20,5,0,0,0,1,8,3,10,0,0,0,0,1,0,2,14,1,3,1,0,0,0,0,1,0,177,18,0,15,19,11.208,10.746,10.8,62.626,7.671,9.893,7.049,2,1,0,0,0,0,3,2,0,2,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,3.884057971,17.25,1.282608696,2.173913043,2.898550725,1.449275362,0,13.76811594
deception,3,0,0,0,0,277,81,4,1,4,5,0,0,5,1,4,5,4,8,4,1,6,0,0,5,8,0,0,0,1,15,0,0,0,0,0,4,4,9,0,0,0,0,1,0,2,7,0,0,0,2,0,0,0,0,0,96,5,0,10,11,9.516,9.124,9.6,70.145,7.699,7.193,6.256,1,1,0,0,0,0,2,1,0,0,0,1,2,1,1,1,1,0,3,0,0,0,0,0,1,1,3.419753086,27,1.185185185,2.469135802,2.469135802,3.703703704,1.234567901,13.58024691
deception,7,0,0,0,0,603,157,4,1,0,1,1,1,1,1,0,1,2,12,5,3,18,1,0,10,12,0,1,0,1,32,6,0,0,0,0,4,2,9,0,0,1,0,2,0,4,18,0,1,1,1,4,1,0,1,2,206,18,0,12,16,12.29,11.783,12.8,60.538,9.713,8.937,9.008,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,1,1,3.840764331,22.42857143,1.312101911,2.547770701,0,1.910828025,0.636942675,10.1910828
deception,6,0,0,0,0,273,72,0,0,0,0,0,0,0,0,0,0,0,8,4,0,7,0,0,3,11,0,0,0,0,16,1,0,0,0,1,0,1,2,0,0,0,0,2,0,1,6,1,0,0,2,0,0,0,0,0,90,6,0,8,13,8.842,8.477,7.6,63.614,6.747,9.41,5.878,2,1,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,3.791666667,12,1.25,5.555555556,0,2.777777778,1.388888889,18.05555556
deception,4,0,0,0,0,415,96,0,1,0,1,0,0,1,1,0,1,0,6,2,1,13,0,0,13,11,0,0,0,0,22,4,0,0,0,0,1,0,3,0,2,0,0,2,0,2,1,1,5,0,3,0,0,0,0,0,141,14,0,6,12,13.817,13.247,14.8,46.308,12.142,11.623,12.048,2,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,2,2,4.322916667,24,1.46875,3.125,0,2.083333333,2.083333333,12.5
deception,7,0,0,0,0,541,128,2,1,0,1,1,1,1,1,0,1,0,13,5,1,18,0,0,9,14,0,0,0,1,33,5,0,0,0,1,2,2,2,0,0,0,0,0,0,3,0,2,1,2,6,1,0,0,0,1,185,21,0,13,18,13.024,12.487,13.6,43.814,10.91,13.261,10.18,3,2,0,0,0,0,5,0,0,0,0,0,0,2,1,1,1,0,4,1,0,0,0,0,1,2,4.2265625,18.28571429,1.4453125,3.90625,0,3.125,1.5625,14.0625
deception,7,0,0,0,0,463,124,0,0,0,0,0,0,0,0,0,0,2,11,5,0,13,0,3,10,14,0,0,0,2,16,3,0,0,0,0,2,2,14,0,0,0,0,5,0,5,6,0,2,1,3,0,0,0,0,0,161,14,0,11,14,10.686,10.246,10.4,63.793,7.622,8.172,5.901,3,2,0,0,0,0,5,0,0,0,0,0,0,2,1,1,1,0,4,1,1,0,0,0,1,3,3.733870968,17.71428571,1.298387097,4.032258065,0,3.225806452,2.419354839,11.29032258
deception,16,0,0,0,0,1115,279,0,2,11,13,0,0,13,2,11,13,5,27,6,0,33,0,1,27,28,0,3,0,1,55,3,0,0,0,0,13,5,15,0,1,0,0,7,1,5,17,3,5,4,2,0,0,0,0,0,366,31,0,26,43,10.241,9.819,9.6,63.656,7.312,10.028,6.723,2,2,0,0,0,0,4,1,0,0,0,0,1,2,1,1,1,0,4,0,1,0,0,0,2,3,3.996415771,17.4375,1.311827957,1.433691756,0.358422939,1.433691756,1.075268817,15.41218638
deception,5,0,0,0,0,298,75,0,0,3,3,0,0,3,0,3,3,2,7,3,0,6,0,0,6,5,1,0,0,2,12,2,0,0,0,0,3,2,7,0,0,0,0,2,0,4,3,2,1,1,1,0,0,0,0,0,104,10,0,9,11,11.208,10.746,10.8,56.368,8.577,9.625,6.901,2,1,0,0,0,0,3,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3.973333333,15,1.386666667,4,2.666666667,2.666666667,0,14.66666667
deception,8,0,0,0,0,513,139,1,0,0,0,0,0,0,0,0,0,2,16,6,1,10,0,1,9,15,0,0,0,0,21,5,0,0,0,1,5,2,9,0,0,3,0,3,0,3,8,2,4,4,2,0,0,0,1,0,166,13,0,17,21,9.995,9.583,9.2,70.789,6.532,8.705,6.098,3,3,1,0,0,0,7,1,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,0,0,1,3.690647482,17.375,1.194244604,5.035971223,0.71942446,1.438848921,0.71942446,15.10791367
deception,8,0,0,0,0,497,124,0,1,0,1,2,2,1,1,0,1,0,14,1,0,15,1,0,12,10,0,0,0,3,17,8,0,0,0,0,5,1,6,1,0,0,0,2,0,6,1,6,0,4,3,0,0,0,0,0,154,12,0,14,15,9.726,9.325,8.8,67.602,6.646,10.899,7.186,3,0,0,0,0,0,3,1,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,1,1,4.008064516,15.5,1.241935484,2.419354839,0.806451613,1.612903226,0.806451613,12.09677419
